"","Date","Adj.Close","Volume","SMA_50","rsi","GSPC"
"2006-01-20","2006-01-20",2.196,166148000,2.35159,47.990735927895,1261.48999023438
"2006-01-23","2006-01-23",2.1865,115056000,2.35337,47.6545333277708,1263.81994628906
"2006-01-24","2006-01-24",2.201,86848000,2.35599,48.2195016157062,1266.85998535156
"2006-01-25","2006-01-25",2.18,85742000,2.35741,47.462457044778,1264.68005371094
"2006-01-26","2006-01-26",2.234,97790000,2.35941,49.5411280321695,1273.82995605469
"2006-01-27","2006-01-27",2.261,83480000,2.3621,50.5395586992379,1283.71997070312
"2006-01-30","2006-01-30",2.248,81996000,2.36261,50.0529667810282,1285.18994140625
"2006-01-31","2006-01-31",2.241,81120000,2.36213,49.789577423654,1280.07995605469
"2006-02-01","2006-02-01",2.199,150028000,2.35937,48.2355340719656,1282.4599609375
"2006-02-02","2006-02-02",2.137,474186000,2.35413,46.0695607834722,1270.83996582031
"2006-02-03","2006-02-03",1.9165,670626000,2.34447,39.6140870142583,1264.03002929688
"2006-02-06","2006-02-06",1.8975,170064000,2.33357,39.1319584744,1265.02001953125
"2006-02-07","2006-02-07",1.876,148072000,2.32285,38.5896527682207,1254.78002929688
"2006-02-08","2006-02-08",1.9085,150874000,2.31296,39.874898588313,1265.65002441406
"2006-02-09","2006-02-09",1.8995,138656000,2.3026,39.6404676183961,1263.78002929688
"2006-02-10","2006-02-10",1.926,100236000,2.29257,40.6881666119043,1266.98999023438
"2006-02-13","2006-02-13",1.893,95008000,2.28197,39.8101028214968,1262.85998535156
"2006-02-14","2006-02-14",1.9125,90284000,2.27122,40.5832495483271,1275.53002929688
"2006-02-15","2006-02-15",1.963,138054000,2.26142,42.5339052303671,1280
"2006-02-16","2006-02-16",1.9575,112760000,2.25174,42.3792814039182,1289.38000488281
"2006-02-17","2006-02-17",1.9595,91636000,2.24167,42.4568996596507,1287.23999023438
"2006-02-21","2006-02-21",1.9145,101122000,2.23113,41.1832003282776,1283.03002929688
"2006-02-22","2006-02-22",1.936,147138000,2.2215,42.0310410189647,1292.67004394531
"2006-02-23","2006-02-23",1.895,185750000,2.21066,40.8842392032905,1287.7900390625
"2006-02-24","2006-02-24",1.9175,74400000,2.19994,41.7738691391173,1289.43005371094
"2006-02-27","2006-02-27",1.9005,88982000,2.18845,41.2947543679771,1294.11999511719
"2006-02-28","2006-02-28",1.872,183018000,2.17648,40.5001273017905,1280.66003417969
"2006-03-01","2006-03-01",1.856,139630000,2.16412,40.0585443112967,1291.23999023438
"2006-03-02","2006-03-02",1.844,231674000,2.15179,39.7270505938377,1289.14001464844
"2006-03-03","2006-03-03",1.8605,120898000,2.14063,40.4188289540293,1287.22998046875
"2006-03-06","2006-03-06",1.843,85166000,2.12935,39.9229300230802,1278.26000976562
"2006-03-07","2006-03-07",1.8465,94446000,2.11731,40.072980039435,1275.88000488281
"2006-03-08","2006-03-08",1.8405,124732000,2.1049,39.898659856443,1278.46997070312
"2006-03-09","2006-03-09",1.806,144002000,2.0918,38.9056635623366,1272.22998046875
"2006-03-10","2006-03-10",1.811,99454000,2.07946,39.1297002499164,1281.42004394531
"2006-03-13","2006-03-13",1.8095,65562000,2.06759,39.0858233347798,1284.13000488281
"2006-03-14","2006-03-14",1.8455,83704000,2.05651,40.7138630957245,1297.47998046875
"2006-03-15","2006-03-15",1.8445,56030000,2.04625,40.6830417496656,1303.02001953125
"2006-03-16","2006-03-16",1.8385,96456000,2.03544,40.4953635274568,1305.32995605469
"2006-03-17","2006-03-17",1.7995,137724000,2.02418,39.2930722240267,1307.25
"2006-03-20","2006-03-20",1.8115,123416000,2.01276,39.8537353173915,1305.07995605469
"2006-03-21","2006-03-21",1.796,133432000,2.00081,39.3744409210325,1297.22998046875
"2006-03-22","2006-03-22",1.8,86016000,1.98973,39.565828581528,1305.0400390625
"2006-03-23","2006-03-23",1.784,80718000,1.97976,39.0624956855529,1301.67004394531
"2006-03-24","2006-03-24",1.7735,73640000,1.9703,38.7325369523035,1302.94995117188
"2006-03-27","2006-03-27",1.7625,74170000,1.96119,38.3859256708745,1301.60998535156
"2006-03-28","2006-03-28",1.7845,114544000,1.95248,39.4910037697595,1293.22998046875
"2006-03-29","2006-03-29",1.816,143984000,1.9448,41.0361213007932,1302.89001464844
"2006-03-30","2006-03-30",1.8335,80984000,1.93715,41.8774944212758,1300.25
"2006-03-31","2006-03-31",1.8265,53180000,1.92923,41.6350053493522,1294.86999511719
"2006-04-03","2006-04-03",1.807,101080000,1.92145,40.9607992525067,1297.81005859375
"2006-04-04","2006-04-04",1.8385,74356000,1.91449,42.4957113904218,1305.93005371094
"2006-04-05","2006-04-05",1.867,111190000,1.90781,43.8435884554072,1311.56005859375
"2006-04-06","2006-04-06",1.9255,185892000,1.90272,46.4715593384872,1309.0400390625
"2006-04-07","2006-04-07",1.8545,114090000,1.89513,43.9258031172137,1295.5
"2006-04-10","2006-04-10",1.8305,94950000,1.88652,43.1111973632576,1296.61999511719
"2006-04-11","2006-04-11",1.803,132112000,1.87762,42.1962489009608,1286.56994628906
"2006-04-12","2006-04-12",1.8065,57116000,1.86893,42.3551306675073,1288.11999511719
"2006-04-13","2006-04-13",1.831,74304000,1.86157,43.4650943943943,1289.11999511719
"2006-04-17","2006-04-17",1.7635,88844000,1.8541,41.2330396535653,1285.32995605469
"2006-04-18","2006-04-18",1.814,91914000,1.85205,43.4500037434283,1307.28002929688
"2006-04-19","2006-04-19",1.8445,85610000,1.85099,44.7348695995398,1309.93005371094
"2006-04-20","2006-04-20",1.817,107752000,1.84981,43.8188752794559,1311.4599609375
"2006-04-21","2006-04-21",1.8015,88470000,1.84767,43.3088409900642,1311.28002929688
"2006-04-24","2006-04-24",1.7895,61752000,1.84547,42.9142384921848,1308.10998535156
"2006-04-25","2006-04-25",1.7775,255810000,1.8425,42.5189269557417,1301.73999023438
"2006-04-26","2006-04-26",1.7895,221430000,1.84043,43.054197957984,1305.41003417969
"2006-04-27","2006-04-27",1.787,118650000,1.83792,42.9691332633448,1309.71997070312
"2006-04-28","2006-04-28",1.7605,69850000,1.83387,42.0700974492538,1310.60998535156
"2006-05-01","2006-05-01",1.7295,141454000,1.82931,41.0449906663247,1305.18994140625
"2006-05-02","2006-05-02",1.719,117140000,1.8245,40.7022074607777,1313.2099609375
"2006-05-03","2006-05-03",1.698,151718000,1.82017,40.0201213125906,1308.11999511719
"2006-05-04","2006-05-04",1.7235,119958000,1.81592,41.2402247136042,1312.25
"2006-05-05","2006-05-05",1.752,114818000,1.81306,42.5724819944605,1325.76000976562
"2006-05-08","2006-05-08",1.7345,84736000,1.8094,41.9761658619013,1324.66003417969
"2006-05-09","2006-05-09",1.742,109694000,1.80623,42.3294279359936,1325.14001464844
"2006-05-10","2006-05-10",1.708,66006000,1.80295,41.1699386127635,1322.84997558594
"2006-05-11","2006-05-11",1.6765,153920000,1.79936,40.1307218621247,1305.92004394531
"2006-05-12","2006-05-12",1.6365,97472000,1.79521,38.8597126416504,1291.23999023438
"2006-05-15","2006-05-15",1.639,86100000,1.79078,38.9829627023323,1294.5
"2006-05-16","2006-05-16",1.638,104432000,1.78668,38.9509131786285,1292.07995605469
"2006-05-17","2006-05-17",1.5805,134082000,1.78136,37.1585460886131,1270.31994628906
"2006-05-18","2006-05-18",1.6305,240544000,1.77716,39.62374039165,1261.81005859375
"2006-05-19","2006-05-19",1.697,196344000,1.77498,42.6756421612224,1267.03002929688
"2006-05-22","2006-05-22",1.7415,222458000,1.77359,44.5882162168842,1262.06994628906
"2006-05-23","2006-05-23",1.688,176454000,1.77116,42.8349590023005,1256.57995605469
"2006-05-24","2006-05-24",1.7595,190842000,1.76944,45.7443151957306,1258.56994628906
"2006-05-25","2006-05-25",1.7815,116914000,1.76818,46.5976433893492,1272.88000488281
"2006-05-26","2006-05-26",1.8035,90486000,1.76748,47.4411585764248,1280.16003417969
"2006-05-30","2006-05-30",1.732,118416000,1.76613,45.0797549315295,1259.86999511719
"2006-05-31","2006-05-31",1.7305,103932000,1.76451,45.0317710068786,1270.08996582031
"2006-06-01","2006-06-01",1.7535,118640000,1.76366,45.9322223274636,1285.7099609375
"2006-06-02","2006-06-02",1.738,108858000,1.76242,45.4205671401444,1288.21997070312
"2006-06-05","2006-06-05",1.6745,100988000,1.76023,43.3995818361387,1265.2900390625
"2006-06-06","2006-06-06",1.6705,85532000,1.75817,43.2758133380192,1263.84997558594
"2006-06-07","2006-06-07",1.6885,106076000,1.75669,44.0090340534912,1256.15002441406
"2006-06-08","2006-06-08",1.6775,166220000,1.75455,43.6571358088388,1257.93005371094
"2006-06-09","2006-06-09",1.689,104652000,1.75201,44.1336797777519,1252.30004882812
"2006-06-12","2006-06-12",1.68,83916000,1.74894,43.8375839673802,1237.43994140625
"2006-06-13","2006-06-13",1.6735,108060000,1.74588,43.6219044705437,1223.68994140625
"2006-06-14","2006-06-14",1.684,97382000,1.74342,44.0754462503011,1230.0400390625
"2006-06-15","2006-06-15",1.748,124122000,1.74161,46.7402641687217,1256.16003417969
"2006-06-16","2006-06-16",1.7545,102702000,1.73936,47.0019813680394,1251.5400390625
"2006-06-19","2006-06-19",1.7535,84232000,1.73592,46.9657491442798,1240.13000488281
"2006-06-20","2006-06-20",1.774,89310000,1.73431,47.807332546894,1240.11999511719
"2006-06-21","2006-06-21",1.8325,157306000,1.73435,50.1125205883907,1252.19995117188
"2006-06-22","2006-06-22",1.8185,94640000,1.73466,49.5777976698164,1245.59997558594
"2006-06-23","2006-06-23",1.8275,78468000,1.73508,49.9282772028197,1244.5
"2006-06-26","2006-06-26",1.8385,72116000,1.73523,50.3586184695016,1250.56005859375
"2006-06-27","2006-06-27",1.824,112820000,1.73644,49.7831110557299,1239.19995117188
"2006-06-28","2006-06-28",1.835,75034000,1.73686,50.2234643015107,1246
"2006-06-29","2006-06-29",1.926,127450000,1.73849,53.6541668739465,1272.86999511719
"2006-06-30","2006-06-30",1.934,103824000,1.74083,53.9389510212822,1270.19995117188
"2006-07-03","2006-07-03",1.9305,28726000,1.74341,53.7913915452868,1280.18994140625
"2006-07-05","2006-07-05",1.8555,114680000,1.74473,50.7552969815367,1270.91003417969
"2006-07-06","2006-07-06",1.84,87454000,1.74598,50.1582784611405,1274.07995605469
"2006-07-07","2006-07-07",1.8055,100082000,1.7463,48.8531250758065,1265.47998046875
"2006-07-10","2006-07-10",1.7895,77534000,1.74635,48.2588715725157,1267.33996582031
"2006-07-11","2006-07-11",1.783,121772000,1.7468,48.0167469620186,1272.43005371094
"2006-07-12","2006-07-12",1.7315,97894000,1.74684,46.1449735475875,1258.59997558594
"2006-07-13","2006-07-13",1.6865,129110000,1.74619,44.5949907522101,1242.28002929688
"2006-07-14","2006-07-14",1.646,161896000,1.74515,43.2605198459353,1236.19995117188
"2006-07-17","2006-07-17",1.6835,143946000,1.74435,44.8206151473525,1234.48999023438
"2006-07-18","2006-07-18",1.6745,104300000,1.7428,44.5208253075402,1236.85998535156
"2006-07-19","2006-07-19",1.724,177326000,1.74259,46.5280616024096,1259.81005859375
"2006-07-20","2006-07-20",1.709,116724000,1.74193,46.0132936500639,1249.13000488281
"2006-07-21","2006-07-21",1.6595,142732000,1.74096,44.3606375215575,1240.2900390625
"2006-07-24","2006-07-24",1.7155,147708000,1.74174,46.5757433193806,1260.91003417969
"2006-07-25","2006-07-25",1.6795,344600000,1.7426,45.3903447108326,1268.88000488281
"2006-07-26","2006-07-26",1.313,1539704000,1.73608,35.8989224242499,1268.40002441406
"2006-07-27","2006-07-27",1.328,527876000,1.72988,36.4538645910712,1263.19995117188
"2006-07-28","2006-07-28",1.3585,248440000,1.72544,37.5751688314731,1278.55004882812
"2006-07-31","2006-07-31",1.3445,160764000,1.71972,37.267159577448,1276.66003417969
"2006-08-01","2006-08-01",1.316,262576000,1.7121,36.6432167961134,1270.92004394531
"2006-08-02","2006-08-02",1.3045,156208000,1.70336,36.3923425848193,1277.41003417969
"2006-08-03","2006-08-03",1.3345,138822000,1.69629,37.5308218078035,1280.27001953125
"2006-08-04","2006-08-04",1.3645,205048000,1.68839,38.6512830594029,1279.35998535156
"2006-08-07","2006-08-07",1.339,109528000,1.67954,38.0591991745565,1275.77001953125
"2006-08-08","2006-08-08",1.318,145204000,1.66983,37.5754985143621,1271.47998046875
"2006-08-09","2006-08-09",1.3105,138224000,1.6614,37.4022671929966,1265.94995117188
"2006-08-10","2006-08-10",1.3245,128112000,1.65328,37.9471785616331,1271.81005859375
"2006-08-11","2006-08-11",1.3035,102318000,1.64428,37.4482209653408,1266.73999023438
"2006-08-14","2006-08-14",1.3265,102560000,1.63605,38.3541052044912,1268.2099609375
"2006-08-15","2006-08-15",1.3885,164032000,1.63033,40.7157235933731,1285.57995605469
"2006-08-16","2006-08-16",1.3975,152732000,1.62487,41.0502388833837,1295.43005371094
"2006-08-17","2006-08-17",1.4545,189926000,1.62019,43.1242276256278,1297.47998046875
"2006-08-18","2006-08-18",1.456,119972000,1.61576,43.1779104684274,1302.30004882812
"2006-08-21","2006-08-21",1.4065,106698000,1.61011,41.8478657620705,1297.52001953125
"2006-08-22","2006-08-22",1.4185,91742000,1.60488,42.2876324243431,1298.81994628906
"2006-08-23","2006-08-23",1.407,94528000,1.59955,41.9772036423543,1292.98999023438
"2006-08-24","2006-08-24",1.3985,90338000,1.59384,41.7460726494069,1296.06005859375
"2006-08-25","2006-08-25",1.4015,70852000,1.58691,41.8613621736008,1295.08996582031
"2006-08-28","2006-08-28",1.4455,121348000,1.58073,43.5338217602467,1301.78002929688
"2006-08-29","2006-08-29",1.476,147962000,1.57518,44.6598543241046,1304.28002929688
"2006-08-30","2006-08-30",1.5335,226066000,1.57037,46.7043999231194,1305.36999511719
"2006-08-31","2006-08-31",1.5415,118940000,1.56455,46.9824818775771,1303.81994628906
"2006-09-01","2006-09-01",1.588,131264000,1.55994,48.5739624231441,1311.01000976562
"2006-09-05","2006-09-05",1.6115,149354000,1.55562,49.3578992064595,1313.25
"2006-09-06","2006-09-06",1.54,182282000,1.54965,47.1274857766274,1300.26000976562
"2006-09-07","2006-09-07",1.4865,178034000,1.5429,45.5557040380465,1294.02001953125
"2006-09-08","2006-09-08",1.5255,104544000,1.53671,46.8736973376098,1298.92004394531
"2006-09-11","2006-09-11",1.5395,148076000,1.52898,47.340648435115,1299.5400390625
"2006-09-12","2006-09-12",1.586,130548000,1.52202,48.8639620238857,1313
"2006-09-13","2006-09-13",1.5835,87408000,1.51508,48.7865400316846,1318.06994628906
"2006-09-14","2006-09-14",1.5825,74114000,1.50962,48.7550074252879,1316.28002929688
"2006-09-15","2006-09-15",1.626,205474000,1.50534,50.184135230191,1319.66003417969
"2006-09-18","2006-09-18",1.604,102462000,1.50131,49.4721215646451,1321.18005371094
"2006-09-19","2006-09-19",1.579,171440000,1.4971,48.6713935288987,1317.64001464844
"2006-09-20","2006-09-20",1.606,170978000,1.49356,49.5708973979672,1325.18005371094
"2006-09-21","2006-09-21",1.511,311074000,1.48915,46.63659705362,1318.03002929688
"2006-09-22","2006-09-22",1.542,144980000,1.48626,47.6680685428906,1314.78002929688
"2006-09-25","2006-09-25",1.5895,132392000,1.48513,49.2032312987854,1326.36999511719
"2006-09-26","2006-09-26",1.625,132022000,1.48396,50.3147715305331,1336.34997558594
"2006-09-27","2006-09-27",1.6165,109396000,1.4828,50.0472049952203,1336.58996582031
"2006-09-28","2006-09-28",1.592,149988000,1.48016,49.2764820105844,1338.88000488281
"2006-09-29","2006-09-29",1.606,104544000,1.4781,49.7279004224841,1335.84997558594
"2006-10-02","2006-10-02",1.5435,136300000,1.47578,47.7904147459512,1331.31994628906
"2006-10-03","2006-10-03",1.585,160680000,1.47317,49.1332276931864,1334.10998535156
"2006-10-04","2006-10-04",1.638,141296000,1.47234,50.7828416864804,1350.19995117188
"2006-10-05","2006-10-05",1.666,169118000,1.4794,51.6284981704304,1353.21997070312
"2006-10-06","2006-10-06",1.6295,84384000,1.48543,50.4748821169097,1349.58996582031
"2006-10-09","2006-10-09",1.669,105784000,1.49164,51.6674682380027,1350.66003417969
"2006-10-10","2006-10-10",1.631,126668000,1.49737,50.474318362773,1353.42004394531
"2006-10-11","2006-10-11",1.6455,134570000,1.50396,50.9156614413379,1349.94995117188
"2006-10-12","2006-10-12",1.6775,119794000,1.51142,51.8813105479525,1362.82995605469
"2006-10-13","2006-10-13",1.666,81346000,1.51805,51.5097014186553,1365.61999511719
"2006-10-16","2006-10-16",1.63,135388000,1.52336,50.3575261902119,1369.06005859375
"2006-10-17","2006-10-17",1.6235,132714000,1.52905,50.1508488845405,1364.05004882812
"2006-10-18","2006-10-18",1.6155,106986000,1.535,49.8936761279227,1365.80004882812
"2006-10-19","2006-10-19",1.627,80752000,1.54133,50.2677571283687,1366.9599609375
"2006-10-20","2006-10-20",1.6285,116788000,1.54741,50.3171256551484,1368.59997558594
"2006-10-23","2006-10-23",1.644,161186000,1.55422,50.8317732147421,1377.02001953125
"2006-10-24","2006-10-24",1.6815,463106000,1.56132,52.0577770724919,1377.38000488281
"2006-10-25","2006-10-25",1.884,930450000,1.57123,57.8491600106726,1382.21997070312
"2006-10-26","2006-10-26",1.915,341466000,1.58158,58.6298208461712,1389.07995605469
"2006-10-27","2006-10-27",1.912,199068000,1.59073,58.5227879113594,1377.33996582031
"2006-10-30","2006-10-30",1.9075,137648000,1.59976,58.3597210349061,1377.93005371094
"2006-10-31","2006-10-31",1.9045,124208000,1.60972,58.2493066453052,1377.93994140625
"2006-11-01","2006-11-01",1.878,133378000,1.61891,57.2726209784735,1367.81005859375
"2006-11-02","2006-11-02",1.8725,108946000,1.62822,57.0699606413407,1367.33996582031
"2006-11-03","2006-11-03",1.873,102482000,1.63771,57.0840498810822,1364.30004882812
"2006-11-06","2006-11-06",1.9105,90818000,1.64789,58.1353746225242,1379.78002929688
"2006-11-07","2006-11-07",1.9385,154902000,1.65775,58.9024437765252,1382.83996582031
"2006-11-08","2006-11-08",1.9735,163198000,1.6677,59.840986217108,1385.71997070312
"2006-11-09","2006-11-09",1.942,116142000,1.67587,58.6117393073431,1378.32995605469
"2006-11-10","2006-11-10",1.963,89902000,1.6843,59.1821323026244,1380.90002441406
"2006-11-13","2006-11-13",1.9995,138886000,1.69253,60.1560145081844,1384.42004394531
"2006-11-14","2006-11-14",2.0755,219026000,1.70181,62.0783876666805,1393.21997070312
"2006-11-15","2006-11-15",2.13,271134000,1.71361,63.3715448583945,1396.56994628906
"2006-11-16","2006-11-16",2.142,220016000,1.72672,63.6500419697494,1399.76000976562
"2006-11-17","2006-11-17",2.1275,130604000,1.73876,63.058872965051,1401.19995117188
"2006-11-20","2006-11-20",2.122,115928000,1.75041,62.8329926387951,1400.5
"2006-11-21","2006-11-21",2.127,139688000,1.76123,62.9560858425783,1402.81005859375
"2006-11-22","2006-11-22",2.148,90712000,1.77252,63.4745084501469,1406.08996582031
"2006-11-24","2006-11-24",2.1205,44826000,1.78328,62.3092890142964,1400.94995117188
"2006-11-27","2006-11-27",2.0425,179456000,1.79161,59.1657674298315,1381.9599609375
"2006-11-28","2006-11-28",2.046,141986000,1.80045,59.2598764135203,1386.71997070312
"2006-11-29","2006-11-29",2.0315,157092000,1.8095,58.6880956178366,1399.47998046875
"2006-11-30","2006-11-30",2.017,126926000,1.81772,58.115899570913,1400.63000488281
"2006-12-01","2006-12-01",1.9705,166122000,1.82691,56.3190789451715,1396.7099609375
"2006-12-04","2006-12-04",1.955,194414000,1.83517,55.7329764727471,1409.11999511719
"2006-12-05","2006-12-05",1.949,114754000,1.84236,55.5048127565805,1414.76000976562
"2006-12-06","2006-12-06",1.945,115538000,1.84876,55.3506671183334,1412.90002441406
"2006-12-07","2006-12-07",1.906,132430000,1.85455,53.8624335925409,1407.2900390625
"2006-12-08","2006-12-08",1.923,102794000,1.86117,54.4076848839769,1409.83996582031
"2006-12-11","2006-12-11",1.9345,96972000,1.86774,54.7766022599532,1413.0400390625
"2006-12-12","2006-12-12",1.923,101664000,1.87533,54.3280269944534,1411.56005859375
"2006-12-13","2006-12-13",1.925,93556000,1.88213,54.3943035268053,1413.2099609375
"2006-12-14","2006-12-14",1.951,125922000,1.88839,55.2556375044079,1425.48999023438
"2006-12-15","2006-12-15",2.0005,163070000,1.89508,56.8392424108116,1427.08996582031
"2006-12-18","2006-12-18",1.963,129734000,1.90175,55.325564895388,1422.47998046875
"2006-12-19","2006-12-19",1.971,150400000,1.90779,55.5830558114096,1425.55004882812
"2006-12-20","2006-12-20",2.0005,155686000,1.91518,56.5259109879799,1423.53002929688
"2006-12-21","2006-12-21",1.9945,131004000,1.92216,56.2779791712577,1418.30004882812
"2006-12-22","2006-12-22",2.012,111702000,1.92885,56.8413827399108,1410.76000976562
"2006-12-26","2006-12-26",1.99,89472000,1.93533,55.9170620558494,1416.90002441406
"2006-12-27","2006-12-27",2.0145,70730000,1.94302,56.7168789489764,1426.83996582031
"2006-12-28","2006-12-28",2.0105,90910000,1.95076,56.5459617486572,1424.72998046875
"2006-12-29","2006-12-29",1.973,83940000,1.95791,54.9615001718607,1418.30004882812
"2007-01-03","2007-01-03",1.935,248102000,1.96407,53.4138854025511,1416.59997558594
"2007-01-04","2007-01-04",1.945,126368000,1.9704,53.7634948478083,1418.33996582031
"2007-01-05","2007-01-05",1.9185,132394000,1.97589,52.6941788171911,1409.7099609375
"2007-01-08","2007-01-08",1.875,135660000,1.97976,50.9952947956843,1412.83996582031
"2007-01-09","2007-01-09",1.889,114060000,1.97986,51.508723035894,1412.10998535156
"2007-01-10","2007-01-10",1.8575,130550000,1.97871,50.2988057626187,1414.84997558594
"2007-01-11","2007-01-11",1.87,129312000,1.97787,50.7670841328091,1423.81994628906
"2007-01-12","2007-01-12",1.91,89328000,1.97792,52.2365345447629,1430.72998046875
"2007-01-16","2007-01-16",1.933,112874000,1.97849,53.0585836954681,1431.90002441406
"2007-01-17","2007-01-17",1.894,100536000,1.97881,51.5242379032434,1430.61999511719
"2007-01-18","2007-01-18",1.849,182100000,1.97834,49.8277061191369,1426.36999511719
"2007-01-19","2007-01-19",1.851,121918000,1.9779,49.9025147021438,1430.5
"2007-01-22","2007-01-22",1.8475,166340000,1.97664,49.7699979555358,1422.94995117188
"2007-01-23","2007-01-23",1.8215,106272000,1.9743,48.7879284726727,1427.98999023438
"2007-01-24","2007-01-24",1.863,105434000,1.97209,50.3825523469634,1440.13000488281
"2007-01-25","2007-01-25",1.854,134952000,1.97033,50.0377626990418,1423.90002441406
"2007-01-26","2007-01-26",1.8425,82786000,1.96792,49.5952352020145,1422.18005371094
"2007-01-29","2007-01-29",1.8715,147900000,1.96536,50.7167788159112,1420.61999511719
"2007-01-30","2007-01-30",1.8525,96270000,1.9609,49.9733942946148,1428.81994628906
"2007-01-31","2007-01-31",1.8835,145550000,1.95597,51.1651112132723,1438.23999023438
"2007-02-01","2007-02-01",1.935,522462000,1.95183,53.0606305168191,1445.93994140625
"2007-02-02","2007-02-02",1.8695,517014000,1.94667,50.5159448334842,1448.39001464844
"2007-02-05","2007-02-05",1.858,122218000,1.94139,50.0856106307171,1446.98999023438
"2007-02-06","2007-02-06",1.9135,172254000,1.93712,52.0952774002409,1448
"2007-02-07","2007-02-07",1.949,210064000,1.93314,53.3219305260497,1450.02001953125
"2007-02-08","2007-02-08",1.955,109672000,1.92983,53.5271610227963,1448.31005859375
"2007-02-09","2007-02-09",1.936,119202000,1.9277,52.7773513140192,1438.06005859375
"2007-02-12","2007-02-12",1.9425,76714000,1.92563,53.0071468064276,1433.36999511719
"2007-02-13","2007-02-13",1.9655,90110000,1.92431,53.8185684933627,1444.26000976562
"2007-02-14","2007-02-14",2.007,136282000,1.92411,55.2415005847462,1455.30004882812
"2007-02-15","2007-02-15",2.003,101764000,1.92476,55.0746035273174,1456.81005859375
"2007-02-16","2007-02-16",2.0165,93580000,1.92599,55.5372318370235,1455.5400390625
"2007-02-20","2007-02-20",2.0755,178068000,1.92852,57.4894574735017,1459.68005371094
"2007-02-21","2007-02-21",2.063,90168000,1.93088,56.9488871178231,1457.63000488281
"2007-02-22","2007-02-22",2.05,98522000,1.93376,56.3862309671917,1456.38000488281
"2007-02-23","2007-02-23",2.039,109948000,1.93608,55.9092934683172,1451.18994140625
"2007-02-26","2007-02-26",2.044,80704000,1.93827,56.0815908655793,1449.36999511719
"2007-02-27","2007-02-27",1.9415,177014000,1.93864,51.84355321687,1399.0400390625
"2007-02-28","2007-02-28",1.957,153748000,1.93928,52.3986233265964,1406.81994628906
"2007-03-01","2007-03-01",1.9425,185116000,1.93911,51.828367284479,1403.17004394531
"2007-03-02","2007-03-02",1.8845,155756000,1.93679,49.6240444533335,1387.17004394531
"2007-03-05","2007-03-05",1.8525,191312000,1.93458,48.4636104109656,1374.11999511719
"2007-03-06","2007-03-06",1.929,256964000,1.93374,51.2448210959196,1395.41003417969
"2007-03-07","2007-03-07",1.918,172892000,1.93209,50.8422422902453,1391.96997070312
"2007-03-08","2007-03-08",1.905,152586000,1.9303,50.3650932293901,1401.89001464844
"2007-03-09","2007-03-09",1.942,124002000,1.9289,51.6820469803513,1402.83996582031
"2007-03-12","2007-03-12",1.9405,97580000,1.92791,51.6253823075617,1406.59997558594
"2007-03-13","2007-03-13",1.891,104082000,1.92544,49.7872549979737,1377.94995117188
"2007-03-14","2007-03-14",1.904,171822000,1.92331,50.2618406200173,1387.17004394531
"2007-03-15","2007-03-15",1.889,145314000,1.92163,49.7086766951663,1392.28002929688
"2007-03-16","2007-03-16",1.8925,137310000,1.92078,49.8401147808234,1386.94995117188
"2007-03-19","2007-03-19",1.9225,84532000,1.92033,50.9610939674598,1402.06005859375
"2007-03-20","2007-03-20",1.929,76026000,1.92054,51.2022000020949,1410.93994140625
"2007-03-21","2007-03-21",1.99,99928000,1.92284,53.3964024538411,1435.0400390625
"2007-03-22","2007-03-22",1.9745,106630000,1.92455,52.7810383356464,1434.5400390625
"2007-03-23","2007-03-23",1.949,58830000,1.92638,51.7792965798351,1436.10998535156
"2007-03-26","2007-03-26",1.9505,70422000,1.92799,51.8341679718186,1437.5
"2007-03-27","2007-03-27",1.9685,79872000,1.92916,52.4960708399527,1428.60998535156
"2007-03-28","2007-03-28",1.967,124044000,1.92984,52.4347976702629,1417.22998046875
"2007-03-29","2007-03-29",1.9905,128104000,1.93177,53.3060639145283,1422.53002929688
"2007-03-30","2007-03-30",1.9895,119938000,1.93458,53.2637027284101,1420.85998535156
"2007-04-02","2007-04-02",2.021,141826000,1.93798,54.4278425584926,1424.55004882812
"2007-04-03","2007-04-03",2.0595,119364000,1.94222,55.8009072240383,1437.77001953125
"2007-04-04","2007-04-04",2.0765,81294000,1.94732,56.3928899104037,1439.36999511719
"2007-04-05","2007-04-05",2.084,65768000,1.95174,56.6542500784521,1443.76000976562
"2007-04-09","2007-04-09",2.083,83654000,1.95632,56.6080826886289,1444.60998535156
"2007-04-10","2007-04-10",2.093,68436000,1.96133,56.9658637648894,1448.39001464844
"2007-04-11","2007-04-11",2.084,101568000,1.96558,56.5377536829064,1438.86999511719
"2007-04-12","2007-04-12",2.1135,95090000,1.9708,57.6034495981157,1447.80004882812
"2007-04-13","2007-04-13",2.1205,72200000,1.97554,57.8536735058563,1452.84997558594
"2007-04-16","2007-04-16",2.26,268880000,1.98204,62.3699893309087,1468.32995605469
"2007-04-17","2007-04-17",2.2535,147978000,1.98972,62.0538293310884,1471.47998046875
"2007-04-18","2007-04-18",2.2495,99928000,1.99755,61.8569345377258,1472.5
"2007-04-19","2007-04-19",2.232,96194000,2.00392,60.9929598206391,1470.72998046875
"2007-04-20","2007-04-20",2.2475,119610000,2.00989,61.4792241102337,1484.34997558594
"2007-04-23","2007-04-23",2.2385,141772000,2.01556,61.0284667131952,1480.93005371094
